sample_id,b1_mae,b1_rmse,b1_d1,b1_px,b2_mae,b2_rmse,b2_d1,b2_px,b3_mae,b3_rmse,b3_d1,b3_px,b4_mae,b4_rmse,b4_d1,b4_px,b5_mae,b5_rmse,b5_d1,b5_px,b6_mae,b6_rmse,b6_d1,b6_px,all_mae,all_rmse,all_d1,all_px
environment_1/09190,0.413877,0.589586,0.772244,12329,0.355666,0.650603,0.880481,30171,0.912348,1.324807,0.707142,24797,2.378894,2.820631,0.35156,10735,4.72543,5.489766,0.249559,6235,8.585156,9.558273,0.116857,2456,1.320787,2.537212,0.683071,86723
environment_1/09191,0.2546,0.432724,0.348152,20560,0.522174,0.806571,0.798753,37680,1.867715,2.380795,0.416011,18050,3.198334,3.731908,0.261947,4562,5.795129,6.486355,0.184319,4362,10.535973,11.055231,0.023438,2048,1.375962,2.682741,0.536442,87262
environment_1/09192,0.404154,0.669433,0.577375,39832,1.116715,1.356061,0.332232,24820,1.890657,2.342903,0.398153,10393,3.831885,4.460767,0.250282,5322,7.041376,7.641507,0.087436,4083,9.946697,10.860127,0.048242,2674,1.597785,2.992568,0.426978,87124
environment_1/09193,0.804582,1.181011,0.476618,31776,0.86333,1.169461,0.549012,25453,2.20159,2.619464,0.30466,14357,4.604138,5.032362,0.087493,7612,9.562197,9.920348,0.007728,4917,13.652235,13.790702,0.0,2841,2.300002,4.004781,0.393268,86956
environment_1/09194,0.58043,1.375613,0.768483,32408,0.421358,0.753068,0.864093,14922,1.562182,2.236903,0.559697,14272,2.440982,3.390939,0.5132,5947,4.692437,5.687883,0.329058,9980,8.040594,8.976488,0.129746,6505,1.916422,3.545931,0.630304,84034
environment_1/09195,1.058481,1.141192,0.204082,245,0.438057,0.803863,0.809321,31519,0.723489,1.144445,0.804092,19111,1.249119,1.831076,0.721116,8889,3.089254,4.004636,0.511848,17513,6.90411,7.837056,0.176247,5532,1.585481,2.899432,0.691652,82809
environment_1/09196,0.870579,1.42701,0.254111,26756,0.568236,1.001458,0.737221,14731,0.849272,1.414904,0.796762,12414,1.81416,2.556528,0.624847,11406,4.192563,5.196972,0.345706,13040,8.993339,9.702362,0.029783,3727,1.840878,3.258962,0.478787,82074
environment_1/09197,0.410585,0.684238,0.710113,12805,0.28943,0.594569,0.856463,21228,0.835542,1.310207,0.765077,15354,1.781859,2.441443,0.620857,15208,2.817294,3.809883,0.586687,13866,7.395686,8.600918,0.181861,4256,1.473332,2.795925,0.693594,82717
environment_1/09198,0.631773,1.105635,0.604928,11932,0.372439,0.741293,0.879535,24862,0.831498,1.20966,0.734525,20307,1.774064,2.406354,0.607266,16268,3.347651,4.144479,0.408804,9200,7.403601,8.201506,0.149309,3255,1.36839,2.483014,0.677281,85824
environment_1/09199,0.639308,1.166528,0.710425,2072,0.593003,1.287641,0.838479,30900,0.881702,1.243475,0.77825,28920,2.20197,2.749671,0.464424,9037,4.263866,5.015903,0.27278,10437,8.767977,9.382821,0.073469,2940,1.60518,2.857766,0.677864,84306
environment_1/09200,0.996103,1.447177,0.127387,3352,0.275141,0.571348,0.943795,40228,0.909898,1.333157,0.759513,22575,2.192155,2.777912,0.467396,10152,3.887463,4.668093,0.348251,7776,8.061512,8.906968,0.166858,2619,1.251932,2.439173,0.731586,86702
environment_1/09201,0.279668,0.461331,0.709367,29680,0.695895,1.010801,0.69801,33117,1.906267,2.523372,0.424109,11332,3.22874,4.102694,0.402541,6218,6.848029,7.544349,0.122025,4286,11.431544,11.75685,0.004303,2324,1.482827,2.99911,0.598135,86957
environment_1/09202,0.106286,0.155219,0.977952,6622,0.631673,0.958629,0.69634,34532,0.814128,1.174401,0.812751,22868,1.966594,2.516051,0.493019,9024,3.475802,4.30357,0.391814,8111,6.915336,8.047657,0.244397,2811,1.268483,2.322273,0.683856,83968
environment_1/09203,0.450204,0.587409,0.228414,27761,0.812363,1.444638,0.7767,30197,1.342584,2.06399,0.640637,10680,1.902504,2.724335,0.584115,7139,4.924534,6.103346,0.309669,6381,8.040898,9.404417,0.244802,2116,1.345466,2.659189,0.513812,84274
environment_1/09204,0.330023,0.771544,0.842744,14327,1.070724,1.694366,0.608079,23071,1.475688,1.942903,0.559639,23944,2.392893,3.024362,0.474615,8312,4.523363,5.257274,0.27178,8058,9.707768,10.692458,0.154017,2253,1.787974,3.003724,0.575064,79965
environment_1/09205,0.194555,0.384455,0.882615,673,0.4909,0.883018,0.811017,40030,1.050815,1.49431,0.639579,17277,1.664715,2.35676,0.64394,7583,2.843066,3.730876,0.527824,7152,7.01379,8.104669,0.258621,3364,1.241974,2.384374,0.705017,76079
environment_1/09206,0.302795,0.791893,0.928648,14828,0.583309,0.983256,0.809362,33561,1.259913,1.772498,0.61337,12565,1.946548,2.804726,0.618203,7669,3.241641,4.625855,0.52852,4155,7.820836,9.632681,0.366274,2206,1.140869,2.408996,0.75196,74984
environment_1/09207,0.713884,1.868095,0.736623,21885,0.435231,0.756874,0.813863,23429,0.938855,1.741251,0.780641,10207,1.740123,2.912378,0.693375,3819,3.807586,5.518582,0.531708,4636,7.738056,10.443407,0.451204,2285,1.16784,2.864081,0.744043,66261
environment_1/09208,1.094031,1.141377,0.077016,1649,0.247393,0.605578,0.941406,24900,0.294434,0.707404,0.932587,9464,1.105279,1.939382,0.753148,6036,2.145324,3.515776,0.701039,6546,4.94758,7.444748,0.573167,3287,0.919936,2.411899,0.836764,51882
environment_1/09209,2.523353,4.759151,0.702442,1966,0.260685,0.599781,0.916364,21462,0.526165,1.421542,0.903034,9261,1.637984,2.507253,0.642362,7941,1.756127,2.619059,0.743762,7614,4.779878,6.779055,0.579014,3145,1.106066,2.486188,0.817218,51389
environment_1/09210,0.164972,0.283492,0.773413,21943,0.300469,0.657454,0.927053,9829,1.268659,2.27094,0.750466,9129,1.295336,2.069741,0.712699,5851,1.592972,2.639096,0.868983,4633,5.818144,8.030968,0.518811,2658,0.898891,2.283726,0.786577,54043
environment_1/09211,,,,0,0.125092,0.388513,0.980157,21267,0.143822,0.313136,0.984614,9489,0.287292,0.702906,0.947322,4537,0.5123,1.563061,0.968711,4762,4.777622,7.835119,0.69665,3313,0.544096,2.259449,0.954782,43368
environment_1/09212,0.017243,0.021694,1.0,1311,0.122694,0.202553,0.990132,18848,0.177907,0.311048,0.986734,7689,0.470332,0.90159,0.958962,4508,1.457353,2.616727,0.826696,4997,3.705767,5.556269,0.681783,3859,0.665007,1.961321,0.937712,41212
environment_1/09213,0.037955,0.044722,1.0,345,0.151929,0.287019,0.981157,15072,0.500428,0.923841,0.888935,9652,0.436422,0.71845,0.966887,4983,0.615644,0.828147,0.99679,4985,2.005902,3.02864,0.886732,3143,0.489296,1.077178,0.950419,38180
environment_1/09214,0.188226,0.462628,0.946857,17086,0.571373,1.024769,0.808798,31281,1.553765,2.001111,0.508066,17047,3.333424,3.909534,0.281381,11934,5.888436,6.607827,0.198565,6688,12.115062,12.391446,0.005645,2657,1.833238,3.374462,0.632577,86693
environment_1/09215,0.708525,1.377114,0.612863,21721,0.8163,1.21724,0.681702,27468,1.682366,1.987609,0.374591,15569,2.758918,3.369313,0.379508,11175,6.550186,7.125136,0.018204,7251,11.684154,12.160526,0.004682,2990,2.057079,3.541038,0.490357,86174
environment_1/09216,1.114555,2.031758,0.349539,21886,0.405631,0.863294,0.884453,29382,1.306944,2.038134,0.719957,15994,1.420548,2.314701,0.789446,7618,4.086065,4.995664,0.315737,8941,8.950611,9.4948,0.025224,2339,1.456655,2.754038,0.627298,86160
environment_1/09217,1.696943,2.215472,0.285287,22041,0.782394,1.053648,0.629068,30418,2.170994,2.444241,0.203557,18781,3.73027,4.252422,0.242011,6227,6.735866,7.263589,0.051337,7519,12.427368,12.77314,0.0,1341,2.230068,3.373164,0.36071,86327
environment_1/09218,0.550348,0.897882,0.707752,14758,1.120348,1.915528,0.665826,31307,1.900756,2.584596,0.497745,14634,3.235173,3.762247,0.307867,12330,5.400469,6.265546,0.224268,7549,10.626785,11.356248,0.004321,3703,2.266481,3.730583,0.523,84281
environment_1/09219,0.506123,1.009325,0.603141,17321,0.64597,1.173569,0.724434,25620,1.437326,2.13921,0.622443,19017,2.323144,2.998296,0.486642,12539,3.084481,3.947426,0.509731,6217,8.847637,9.594941,0.072538,3929,1.603422,2.898822,0.595442,84643
environment_1/09220,0.211594,0.568294,0.917469,13607,0.661593,0.952232,0.698524,23511,1.486402,1.95965,0.524615,27300,2.263389,2.800972,0.394275,7127,4.699635,5.575975,0.25301,6727,10.8416,11.329942,0.012079,4636,1.893906,3.456842,0.576506,82908
environment_1/09221,0.485387,0.781524,0.719273,5557,0.369033,0.712657,0.909297,38731,1.132912,1.589452,0.62643,17828,2.36564,2.996198,0.466386,8538,4.365063,5.402823,0.355738,7677,7.057108,8.22538,0.2559,4322,1.468756,2.828505,0.704173,82653
environment_1/09222,0.387448,0.976938,0.765971,36880,0.903599,1.313619,0.568445,25473,1.52983,2.197012,0.544696,9106,2.754673,3.360261,0.368151,5256,4.789218,5.862965,0.307096,4904,9.493644,10.08842,0.06969,3616,1.449299,2.904495,0.602827,85235
environment_1/09223,0.860793,1.404026,0.248775,21638,0.55369,0.841125,0.867578,17633,0.992455,1.379176,0.729641,23417,2.361128,2.967489,0.457154,7562,4.034469,4.889999,0.348106,11169,7.538292,8.360111,0.103575,3273,1.643816,2.796005,0.536662,84692
environment_1/09224,,,,0,0.53343,1.112459,0.794756,36235,0.774405,1.246106,0.787678,15208,1.505381,2.044595,0.645946,17342,2.806931,3.539483,0.481612,11366,5.296079,6.474237,0.407358,4512,1.334843,2.362329,0.700318,84663
environment_1/09225,0.557127,1.077149,0.656729,22038,0.378216,0.71474,0.830897,18947,1.165545,1.572815,0.607146,21690,2.135269,2.694471,0.469648,11449,3.74071,4.728532,0.405075,6542,8.337382,9.348265,0.109449,3810,1.484547,2.776571,0.613535,84476
environment_1/09226,0.121175,0.237606,0.164672,38944,0.725604,1.225971,0.756301,22893,1.847171,2.556809,0.49861,14027,2.803911,3.77894,0.484406,5611,4.717931,5.797278,0.336725,3047,8.960758,10.092138,0.059249,2211,1.120232,2.486008,0.398879,86733
environment_1/09227,4.361901,4.498856,0.0,231,0.380409,0.644954,0.909339,39962,0.858837,1.196618,0.687696,20051,1.510591,2.136401,0.669076,9685,2.541811,3.546551,0.629347,10611,7.401566,8.291977,0.155703,3770,1.220913,2.403128,0.757597,84310
environment_1/09228,0.841603,1.279415,0.452208,8129,0.40466,0.677676,0.837007,30621,0.818054,1.196395,0.814169,14976,1.711604,2.348826,0.676314,16343,3.195964,4.153373,0.506885,8933,7.907851,8.646399,0.092883,3639,1.413132,2.615006,0.694788,82641
environment_1/09229,0.239378,0.963065,0.840747,45544,0.718555,1.27504,0.803447,14159,2.378654,3.298539,0.544379,13779,4.062791,5.008531,0.338894,5335,7.55375,8.472727,0.134854,4998,11.990857,12.59887,0.003958,2021,1.602054,3.461693,0.695023,85836
environment_1/09230,2.238076,3.578939,0.508049,14908,0.556918,0.930888,0.738725,27871,1.012516,1.381318,0.684331,17040,2.80547,3.541506,0.424221,9785,5.917306,6.44828,0.087895,9079,10.609047,11.072147,0.019079,3040,2.197259,3.702885,0.548573,81723
environment_1/09231,0.865498,1.678801,0.699524,2100,0.674217,1.119922,0.703092,25486,0.926175,1.41404,0.785051,16469,1.297822,1.846606,0.729381,12634,2.915409,3.725191,0.492659,12804,6.362955,7.556626,0.320016,4931,1.603718,2.775093,0.664006,74424
environment_1/09232,2.578274,2.795506,0.0,4412,0.266999,0.557251,0.933584,27418,0.591057,0.864995,0.887183,20777,1.224839,1.760254,0.738881,12906,2.650097,3.569965,0.534998,9572,6.342116,7.488309,0.293004,3645,1.210057,2.323163,0.758986,78730
environment_1/09233,0.428967,0.691426,0.764222,11672,0.492771,0.800535,0.765861,27851,1.063797,1.647647,0.712257,15281,1.613568,2.247033,0.625475,10779,2.807568,3.85523,0.560634,8576,7.097997,8.21483,0.193392,4116,1.350018,2.588732,0.683232,78275
environment_1/09234,1.42086,3.170897,0.714796,1399,0.591597,1.208838,0.78767,26374,0.783341,1.348262,0.85193,19538,1.392373,1.996243,0.717532,11750,2.642499,3.603564,0.597121,8268,6.466609,7.816802,0.338899,4432,1.390227,2.674018,0.74259,71761
environment_1/09235,0.328997,0.741219,0.642316,17700,0.852636,1.318111,0.625106,25890,0.512643,0.989807,0.93095,16756,1.454331,2.193289,0.672807,8686,3.008626,3.947492,0.456898,6531,7.833224,8.902847,0.229478,2680,1.147227,2.33636,0.672201,78243
environment_1/09236,0.951446,1.509787,0.594544,4289,0.47065,0.738828,0.813178,30323,1.001718,1.36466,0.63948,19924,1.979432,2.667825,0.572018,7512,3.543602,4.931975,0.52977,6080,7.649389,8.731889,0.224452,3787,1.441887,2.774357,0.671863,71915
environment_1/09237,0.922847,1.661049,0.308599,12641,0.575414,0.964728,0.729636,35049,1.000952,1.617061,0.766742,10602,1.654201,2.512177,0.726721,5112,3.7957,5.084641,0.494298,6927,6.33343,8.604961,0.471944,2299,1.263322,2.562184,0.630965,72630
environment_1/09238,0.531935,1.074875,0.616562,27037,0.464872,0.857981,0.749305,14751,0.680339,1.368982,0.826865,8941,1.177479,2.121102,0.772959,4127,2.952468,4.308357,0.574921,6954,6.71936,9.571023,0.555349,2150,1.050027,2.511542,0.680081,63960
environment_1/09239,0.337863,0.417761,0.087705,28687,0.901181,1.482717,0.658902,10604,0.319848,1.071106,0.94651,5945,1.738257,2.578855,0.616262,9556,1.306387,2.280415,0.791951,4547,4.11871,6.860677,0.715427,2003,0.846901,1.879172,0.424717,61342
environment_1/09240,0.362491,0.41103,0.371495,9879,0.118295,0.299208,0.978085,16290,0.413743,0.684564,0.944706,17633,0.788903,1.141704,0.862695,6278,1.101504,2.698445,0.911122,3983,4.600622,7.074812,0.624904,2602,0.602037,1.776412,0.828236,56665
environment_1/09241,0.032802,0.068259,0.995559,1351,0.287827,0.705563,0.930888,25596,0.481749,0.934475,0.912804,10551,0.535496,1.100929,0.946988,4433,1.947738,3.635975,0.808435,5074,7.08562,9.167672,0.395354,4262,1.071841,2.971309,0.873622,51267
environment_1/09242,6.562248,9.69466,0.53527,482,0.425043,1.046274,0.898936,17583,0.734216,1.225593,0.673963,11422,1.468909,2.014527,0.555415,4737,3.734792,4.41317,0.345265,4889,7.496491,8.485854,0.271993,3467,1.649382,3.235716,0.681635,42580
environment_1/09243,1.332343,1.622708,0.239503,10789,2.022925,2.536478,0.240286,39915,1.977677,2.495348,0.372456,17688,3.169471,3.524797,0.182927,8692,6.339419,6.846419,0.080732,5029,11.8849,12.271748,0.0,3998,2.752804,3.946475,0.241073,86111
environment_1/09244,0.404827,0.636881,0.636111,19789,0.553308,0.921255,0.808686,36218,1.055331,1.511356,0.718846,17293,2.388836,2.977008,0.428518,5309,5.481318,6.153533,0.137,6146,10.923489,11.261651,0.00108,2777,1.405265,2.848507,0.65608,87532
environment_1/09245,0.487626,0.615233,0.574214,21647,0.65193,0.972878,0.736635,33220,1.403701,1.968062,0.61175,15490,2.681833,3.332293,0.413057,6510,4.506496,5.376956,0.270953,6252,10.628164,11.041398,0.017141,2742,1.499305,2.828577,0.591735,85861
environment_1/09246,0.293998,0.436482,0.428051,37860,0.880881,1.241853,0.603358,29543,1.609036,1.998623,0.464097,8119,3.973552,4.242005,0.125149,5018,6.8401,7.385337,0.027854,5134,10.900458,11.247639,0.0,2163,1.46695,2.881209,0.439109,87837
environment_1/09247,0.240812,0.379673,0.475305,31788,0.876122,1.493975,0.666107,25023,1.870095,2.273464,0.417464,10559,3.701503,4.117717,0.2175,6423,5.504104,6.264856,0.155122,6453,8.790162,9.719798,0.048453,4623,1.758641,3.281589,0.457258,84869
environment_1/09248,0.625583,1.11774,0.293303,14006,0.516002,0.87053,0.847944,28621,1.073096,1.628255,0.689834,12503,1.930374,2.669956,0.626314,10846,3.24306,4.188209,0.506111,12928,6.888971,7.824769,0.208109,4267,1.553494,2.768953,0.615912,83171
environment_1/09249,0.527625,0.845104,0.393094,21402,0.557974,0.87177,0.726109,23597,1.153844,1.720277,0.642961,17900,1.626378,2.139269,0.637308,11354,4.235506,5.233628,0.359475,7995,8.266287,8.99147,0.068437,3390,1.465051,2.714903,0.553469,85638
environment_1/09250,9.356732,9.879334,0.0,205,1.610108,2.65052,0.567812,40207,1.063127,1.457202,0.664389,17124,1.605385,2.263756,0.709139,11074,3.358476,4.077705,0.37963,10879,8.06597,8.600015,0.060246,4797,2.110292,3.323982,0.551444,84286
environment_1/09251,0.63675,0.98094,0.32828,3628,0.473576,0.94906,0.836575,32137,0.731142,1.152064,0.780939,17680,1.951851,2.644705,0.566407,15277,3.314141,4.390007,0.49026,9497,7.674438,8.81752,0.185732,4948,1.559777,2.963673,0.674679,83167
environment_1/09252,2.666085,3.622443,0.430319,3107,0.588032,0.85271,0.74991,33436,0.871998,1.274494,0.788867,20461,2.183022,2.750127,0.454802,11704,4.087844,4.893656,0.354645,9838,6.884613,7.829306,0.245135,4985,1.746334,2.952188,0.629539,83531
environment_1/09253,0.350554,0.640652,0.692221,36354,1.026375,1.612935,0.654861,23350,2.422611,3.264844,0.407732,12648,3.574405,4.271329,0.26694,4870,6.144459,7.030672,0.179712,6950,10.21396,11.064691,0.086596,2656,1.780424,3.339007,0.557332,86828
environment_1/09254,0.206767,0.220593,0.062725,81610,2.951064,3.070523,0.010622,1977,6.271434,6.307484,0.0,494,8.679546,8.691808,0.0,2828,12.060864,12.107469,0.0,2042,17.007845,17.057557,0.0,396,0.914589,2.739366,0.057529,89347
environment_1/09255,0.343907,0.613989,0.310074,16567,0.585062,1.018778,0.77535,33590,0.929919,1.374123,0.753001,19413,1.990017,2.603046,0.505949,7985,3.755574,4.628913,0.354765,6548,9.938106,10.423343,0.03478,2904,1.295807,2.598925,0.600676,87007
environment_1/09256,0.14759,0.331789,0.956332,10557,0.578561,1.023964,0.783074,34975,1.144618,1.698773,0.650035,18659,1.98516,2.58865,0.533669,9519,3.142192,4.142282,0.553721,7874,8.002169,9.083323,0.135117,3027,1.312024,2.527045,0.702769,84611
environment_1/09257,0.422141,0.772012,0.716851,15370,0.569943,1.033205,0.780496,32783,0.863232,1.343536,0.770079,16423,2.039153,2.719999,0.520872,5965,3.703059,4.633869,0.401639,7808,6.890774,7.750254,0.179561,5196,1.391239,2.674734,0.67542,83545
environment_1/09258,0.728289,1.576159,0.799905,10500,0.505682,1.010805,0.837319,33913,1.134502,1.728085,0.633897,15848,1.402871,2.132019,0.712258,7399,3.03369,4.05391,0.556809,10641,6.778352,7.964624,0.252435,4928,1.427878,2.749474,0.712252,83229
environment_1/09259,0.463007,0.857587,0.056219,14479,0.680661,1.47076,0.799883,28998,0.829668,1.473041,0.764608,9635,1.29481,1.96185,0.723084,9288,3.215345,4.220558,0.481487,12829,7.187345,8.095927,0.15842,4406,1.499075,2.851114,0.564664,79635
environment_1/09260,2.221426,2.75133,0.325762,4755,0.316751,0.989941,0.930826,21641,0.821262,1.556819,0.834528,16740,1.465296,2.157526,0.737801,15698,3.260803,4.289796,0.475729,15677,7.415203,8.535447,0.186117,4927,1.785318,3.20952,0.700169,79438
environment_1/09261,,,,0,0.246584,0.593577,0.938656,18975,0.464257,0.759283,0.930528,25737,1.335777,1.794009,0.708954,19454,2.571909,3.412098,0.560657,12414,5.389103,6.647255,0.357411,4790,1.233319,2.326214,0.789284,81370
environment_1/09262,0.016034,0.020112,1.0,1413,0.301279,0.530718,0.890135,27907,0.652401,0.947522,0.845098,25797,1.73937,2.230308,0.531614,12716,3.915196,4.853631,0.370427,9759,8.299089,9.19103,0.152729,4269,1.478305,2.892296,0.721736,81861
environment_1/09263,1.270938,2.07802,0.373344,6040,0.359841,0.768049,0.934316,33296,0.792315,1.118796,0.756503,20567,1.502636,1.988844,0.663036,11016,2.85063,3.702063,0.528618,8963,5.921713,6.977832,0.294694,2959,1.153763,2.147254,0.746454,82841
environment_1/09264,0.556288,0.832911,0.810847,8279,0.465227,0.846736,0.820703,33637,0.890806,1.380396,0.727914,18281,1.783757,2.428137,0.587672,8777,3.007836,3.956885,0.510991,8916,7.512124,8.810817,0.267965,2825,1.241836,2.426764,0.719779,80715
environment_1/09265,0.383357,0.967455,0.104974,42925,1.525931,2.166338,0.452244,16354,1.340842,1.668495,0.481428,13219,2.496529,3.125517,0.458631,4762,5.127412,5.838929,0.188099,4907,11.778906,12.049164,0.000369,2713,1.509662,2.995087,0.251814,84880
environment_1/09266,0.360735,1.025876,0.681118,34069,0.762196,1.285145,0.665658,16187,0.953889,1.561416,0.750754,15246,1.292973,2.038904,0.759287,7403,3.850669,5.293415,0.466378,4848,6.369663,7.648343,0.282849,2443,1.03461,2.259107,0.673338,80196
environment_1/09267,0.310521,0.454451,0.608807,24231,0.50201,0.840367,0.840724,23136,0.989121,1.438655,0.659648,9499,2.741005,3.611472,0.448878,7218,4.988262,6.108398,0.281356,6163,9.561031,10.80617,0.17973,2220,1.3839,2.935218,0.632591,72467
environment_1/09268,0.377349,0.995801,0.948559,6940,0.394524,0.840338,0.87841,23497,0.864803,1.304366,0.752122,15786,1.376954,1.902719,0.633575,7303,3.514806,4.370693,0.346175,10720,8.206008,9.570144,0.257922,2493,1.404469,2.764049,0.720373,66739
environment_1/09269,0.063266,0.117062,0.907643,28888,0.725051,1.321093,0.707751,13314,1.146699,1.944897,0.77665,12608,2.01336,3.034815,0.64004,7937,3.785482,5.504062,0.518035,5129,9.842025,11.738054,0.283976,1972,1.155978,2.860459,0.76927,69848
environment_1/09270,0.018126,0.023096,1.0,1385,0.267622,0.702039,0.893575,17167,0.485698,0.687635,0.965852,20675,0.903948,1.30334,0.748221,8992,1.416882,2.6861,0.837816,4982,5.702731,7.752445,0.522344,3379,0.868114,2.194732,0.872411,56580
